DATE,COUNT
4/28/2016,36.84824876
4/29/2016,63.64697514
4/30/2016,56.94729355
5/1/2016,63.64697514
5/2/2016,78.72125873
5/3/2016,70.34665673
5/4/2016,63.64697514
5/5/2016,61.97205474
5/6/2016,75.37141793
5/7/2016,51.92253235
5/8/2016,70.34665673
5/9/2016,30.14856717
5/10/2016,90.44570151
5/11/2016,43.54793036
5/12/2016,55.27237315
5/13/2016,68.67173633
5/14/2016,55.27237315
5/15/2016,66.99681594
5/16/2016,60.29713434
5/17/2016,36.84824876
5/18/2016,51.92253235
5/19/2016,66.99681594
5/20/2016,85.42094032
5/21/2016,48.57269155
5/22/2016,55.27237315
5/23/2016,73.69649753
5/24/2016,88.77078112
5/25/2016,78.72125873
5/26/2016,70.34665673
5/27/2016,60.29713434
5/28/2016,88.77078112
5/29/2016,113.8945871
5/30/2016,87.09586072
5/31/2016,51.92253235
6/1/2016,78.72125873
6/2/2016,90.44570151
6/3/2016,50.24761195
6/4/2016,53.59745275
6/5/2016,68.67173633
6/6/2016,83.74601992
6/7/2016,70.34665673
6/8/2016,66.99681594
6/9/2016,68.67173633
6/10/2016,73.69649753
6/11/2016,100.4952239
6/12/2016,83.74601992
6/13/2016,97.14538311
6/14/2016,125.6190299
6/15/2016,105.5199851
6/16/2016,95.47046271
6/17/2016,112.2196667
6/18/2016,108.8698259
6/19/2016,137.3434727
6/20/2016,65.32189554
6/21/2016,102.1701443
6/22/2016,95.47046271
6/23/2016,113.8945871
6/24/2016,100.4952239
6/25/2016,117.2444279
6/26/2016,117.2444279
6/27/2016,98.82030351
6/28/2016,118.9193483
6/29/2016,85.42094032
6/30/2016,56.94729355
7/1/2016,113.8945871
7/2/2016,87.09586072
7/3/2016,107.1949055
7/4/2016,82.07109952
7/5/2016,82.07109952
7/6/2016,90.44570151
7/7/2016,93.79554231
7/8/2016,68.67173633
7/9/2016,50.24761195
7/10/2016,75.37141793
7/11/2016,85.42094032
7/12/2016,88.77078112
7/13/2016,92.12062191
7/14/2016,130.6437911
7/15/2016,83.74601992
7/16/2016,112.2196667
7/17/2016,132.3187115
7/18/2016,93.79554231
7/19/2016,92.12062191
7/20/2016,130.6437911
7/21/2016,113.8945871
7/22/2016,93.79554231
7/23/2016,58.62221394
7/24/2016,82.07109952
7/25/2016,65.32189554
7/26/2016,88.77078112
7/27/2016,92.12062191
7/28/2016,75.37141793
7/29/2016,72.02157713
7/30/2016,95.47046271
7/31/2016,117.2444279
8/1/2016,100.4952239
