DATE,COUNT
4/22/2016,62.42117117
4/23/2016,54.93063063
4/24/2016,57.42747748
4/25/2016,73.65698198
4/26/2016,81.14752252
4/27/2016,72.40855856
4/28/2016,76.15382883
4/29/2016,62.42117117
4/30/2016,56.17905405
5/1/2016,56.17905405
5/2/2016,88.63806306
5/3/2016,83.64436937
5/4/2016,77.40225225
5/5/2016,62.42117117
5/6/2016,59.92432432
5/7/2016,57.42747748
5/8/2016,48.68851351
5/9/2016,79.8990991
5/10/2016,79.8990991
5/11/2016,81.14752252
5/12/2016,81.14752252
5/13/2016,69.91171171
5/14/2016,64.91801802
5/15/2016,46.19166667
5/16/2016,57.42747748
5/17/2016,78.65067568
5/18/2016,81.14752252
5/19/2016,87.38963964
5/20/2016,77.40225225
5/21/2016,57.42747748
5/22/2016,53.68220721
5/23/2016,81.14752252
5/24/2016,92.38333333
5/25/2016,88.63806306
5/26/2016,82.39594595
5/27/2016,86.14121622
5/28/2016,68.66328829
5/29/2016,72.40855856
5/30/2016,89.88648649
5/31/2016,86.14121622
6/1/2016,72.40855856
6/2/2016,78.65067568
6/3/2016,86.14121622
6/4/2016,49.93693694
6/5/2016,69.91171171
6/6/2016,94.88018018
6/7/2016,83.64436937
6/8/2016,74.90540541
6/9/2016,78.65067568
6/10/2016,63.66959459
6/11/2016,49.93693694
6/12/2016,64.91801802
6/13/2016,91.13490991
6/14/2016,92.38333333
6/15/2016,81.14752252
6/16/2016,83.64436937
6/17/2016,121.0970721
6/18/2016,78.65067568
6/19/2016,67.41486486
6/20/2016,96.1286036
6/21/2016,87.38963964
6/22/2016,88.63806306
6/23/2016,79.8990991
6/24/2016,71.16013514
6/25/2016,49.93693694
6/26/2016,57.42747748
6/27/2016,74.90540541
6/28/2016,73.65698198
6/29/2016,82.39594595
6/30/2016,66.16644144
7/1/2016,76.15382883
7/2/2016,61.17274775
7/3/2016,62.42117117
7/4/2016,76.15382883
7/5/2016,82.39594595
7/6/2016,73.65698198
7/7/2016,63.66959459
7/8/2016,64.91801802
7/9/2016,44.94324324
7/10/2016,51.18536036
7/11/2016,72.40855856
7/12/2016,57.42747748
7/13/2016,82.39594595
7/14/2016,66.16644144
7/15/2016,71.16013514
7/16/2016,41.19797297
7/17/2016,43.69481982
7/18/2016,64.91801802
7/19/2016,73.65698198
7/20/2016,72.40855856
7/21/2016,71.16013514
7/22/2016,69.91171171
7/23/2016,52.43378378
7/24/2016,63.66959459
7/25/2016,61.17274775
7/26/2016,91.13490991
7/27/2016,73.65698198
7/28/2016,82.39594595
7/29/2016,81.14752252
7/30/2016,51.18536036
7/31/2016,56.17905405
8/1/2016,56.17905405
8/2/2016,82.39594595
8/3/2016,74.90540541
8/4/2016,68.66328829
8/5/2016,73.65698198
8/6/2016,58.6759009
8/7/2016,58.6759009
8/8/2016,74.90540541
8/9/2016,86.14121622
8/10/2016,61.17274775
8/11/2016,74.90540541
8/12/2016,67.41486486
8/13/2016,46.19166667
8/14/2016,68.66328829
8/15/2016,64.91801802
8/16/2016,66.16644144
8/17/2016,62.42117117
8/18/2016,76.15382883
8/19/2016,69.91171171
8/20/2016,48.68851351
8/21/2016,63.66959459
8/22/2016,59.92432432
8/23/2016,78.65067568
8/24/2016,71.16013514
8/25/2016,63.66959459
8/26/2016,72.40855856
8/27/2016,48.68851351
8/28/2016,47.44009009
8/29/2016,76.15382883
8/30/2016,73.65698198
8/31/2016,83.64436937
9/1/2016,78.65067568
9/2/2016,81.14752252
9/3/2016,52.43378378
9/4/2016,64.91801802
9/5/2016,92.38333333
9/6/2016,102.3707207
9/7/2016,87.38963964
9/8/2016,86.14121622
9/9/2016,63.66959459
9/10/2016,59.92432432
9/11/2016,48.68851351
9/12/2016,76.15382883
9/13/2016,74.90540541
9/14/2016,81.14752252
9/15/2016,88.63806306
9/16/2016,79.8990991
9/17/2016,52.43378378
9/18/2016,72.40855856
9/19/2016,121.0970721
9/20/2016,124.8423423
9/21/2016,113.6065315
9/22/2016,109.8612613
9/23/2016,108.6128378
9/24/2016,62.42117117
9/25/2016,56.17905405
9/26/2016,106.115991
9/27/2016,116.1033784
9/28/2016,103.6191441
9/29/2016,94.88018018
9/30/2016,78.65067568
10/1/2016,61.46986285
10/2/2016,64.14246558
10/3/2016,93.54109564
10/4/2016,88.19589017
10/5/2016,88.19589017
10/6/2016,85.52328744
10/7/2016,74.83287651
10/8/2016,58.79726012
10/9/2016,61.46986285
10/10/2016,88.19589017
10/11/2016,85.52328744
10/12/2016,74.83287651
10/13/2016,82.85068471
10/14/2016,82.85068471
10/15/2016,42.76164372
10/16/2016,53.45205465
10/17/2016,82.85068471
10/18/2016,82.85068471
10/19/2016,80.17808198
10/20/2016,88.19589017
10/21/2016,66.81506831
10/22/2016,53.45205465
10/23/2016,50.77945192
10/24/2016,77.50547924
10/25/2016,82.85068471
10/26/2016,82.85068471
10/27/2016,82.85068471
10/28/2016,66.81506831
10/29/2016,53.45205465
10/30/2016,66.81506831
10/31/2016,82.85068471
11/1/2016,90.86849291
11/2/2016,82.85068471
11/3/2016,74.83287651
11/4/2016,77.50547924
11/5/2016,61.46986285
11/6/2016,58.79726012
11/7/2016,80.17808198
11/8/2016,93.54109564
11/9/2016,64.14246558
11/10/2016,77.50547924
11/11/2016,69.48767105
11/12/2016,50.77945192
11/13/2016,50.77945192
11/14/2016,80.17808198
11/15/2016,90.86849291
11/16/2016,80.17808198
11/17/2016,88.19589017
11/18/2016,74.83287651
11/19/2016,61.46986285
11/20/2016,58.79726012
11/21/2016,82.85068471
11/22/2016,77.50547924
11/23/2016,80.17808198
11/24/2016,77.50547924
11/25/2016,82.85068471
11/26/2016,48.10684919
11/27/2016,56.12465738
11/28/2016,80.17808198
11/29/2016,88.19589017
11/30/2016,85.52328744
12/1/2016,82.85068471
12/2/2016,69.48767105
12/3/2016,56.12465738
12/4/2016,61.46986285
12/5/2016,85.52328744
12/6/2016,106.9041093
12/7/2016,88.19589017
12/8/2016,88.19589017
12/9/2016,72.16027378
12/10/2016,42.76164372
12/11/2016,53.45205465
12/12/2016,74.83287651
12/13/2016,72.16027378
12/14/2016,74.83287651
12/15/2016,85.52328744
12/16/2016,80.17808198
12/17/2016,53.45205465
12/18/2016,53.45205465
12/19/2016,72.16027378
12/20/2016,80.17808198
12/21/2016,72.16027378
12/22/2016,85.52328744
12/23/2016,56.12465738
12/24/2016,40.08904099
12/25/2016,37.41643826
12/26/2016,45.43424645
12/27/2016,48.10684919
12/28/2016,48.10684919
12/29/2016,58.79726012
12/30/2016,50.77945192
12/31/2016,42.76164372
1/1/2017,40.08904099
1/2/2017,50.77945192
1/3/2017,69.48767105
1/4/2017,72.16027378
1/5/2017,77.50547924
1/6/2017,74.83287651
1/7/2017,58.79726012
1/8/2017,56.12465738
1/9/2017,82.85068471
1/10/2017,77.50547924
1/11/2017,77.50547924
1/12/2017,77.50547924
1/13/2017,58.79726012
1/14/2017,53.45205465
1/15/2017,50.77945192
1/16/2017,77.50547924
1/17/2017,82.85068471
1/18/2017,80.17808198
1/19/2017,77.50547924
1/20/2017,77.50547924
1/21/2017,45.43424645
1/22/2017,53.45205465
1/23/2017,80.17808198
1/24/2017,77.50547924
1/25/2017,85.52328744
1/26/2017,82.85068471
1/27/2017,69.48767105
1/28/2017,45.43424645
1/29/2017,53.45205465
1/30/2017,72.16027378
1/31/2017,80.17808198
2/1/2017,77.50547924
2/2/2017,80.17808198
2/3/2017,66.81506831
2/4/2017,50.77945192
2/5/2017,50.77945192
2/6/2017,77.50547924
2/7/2017,74.83287651
2/8/2017,74.83287651
2/9/2017,80.17808198
2/10/2017,66.81506831
2/11/2017,48.10684919
2/12/2017,50.77945192
2/13/2017,80.17808198
2/14/2017,80.17808198
2/15/2017,64.14246558
2/16/2017,69.48767105
2/17/2017,80.17808198
2/18/2017,64.14246558
2/19/2017,53.45205465
2/20/2017,104.2315066
2/21/2017,93.54109564
2/22/2017,98.8863011
2/23/2017,90.86849291
2/24/2017,77.50547924
2/25/2017,58.79726012
2/26/2017,66.81506831
2/27/2017,98.8863011
2/28/2017,106.9041093
3/1/2017,104.2315066
3/2/2017,109.576712
3/3/2017,109.576712
3/4/2017,64.14246558
3/5/2017,69.48767105
3/6/2017,106.9041093
3/7/2017,98.8863011
3/8/2017,96.21369837
3/9/2017,82.85068471
3/10/2017,80.17808198
3/11/2017,61.46986285
3/12/2017,80.17808198
3/13/2017,117.5945202
3/14/2017,114.9219175
3/15/2017,122.9397257
3/16/2017,146.9931503
3/17/2017,152.3383558
3/18/2017,96.21369837
3/19/2017,101.5589038
3/20/2017,117.5945202
3/21/2017,120.267123
3/22/2017,96.21369837
3/23/2017,101.5589038
3/24/2017,106.9041093
3/25/2017,96.21369837
3/26/2017,85.52328744
3/27/2017,101.5589038
3/28/2017,112.2493148
3/29/2017,109.576712
3/30/2017,101.5589038
3/31/2017,96.21369837
4/1/2017,66.81506831
4/2/2017,61.46986285
4/3/2017,98.8863011
4/4/2017,106.9041093
4/5/2017,104.2315066
4/6/2017,109.576712
4/7/2017,90.86849291
4/8/2017,64.14246558
4/9/2017,72.16027378
4/10/2017,88.19589017
4/11/2017,93.54109564
4/12/2017,101.5589038
4/13/2017,101.5589038
4/14/2017,69.48767105
4/15/2017,69.48767105
4/16/2017,56.12465738
4/17/2017,64.14246558
4/18/2017,80.17808198
4/19/2017,77.50547924
4/20/2017,88.19589017
4/21/2017,85.52328744
4/22/2017,64.14246558
4/23/2017,64.14246558
4/24/2017,80.17808198
4/25/2017,96.21369837
4/26/2017,117.5945202
4/27/2017,112.2493148
4/28/2017,112.2493148
4/29/2017,88.19589017
4/30/2017,109.576712
5/1/2017,139.4218395
5/2/2017,129.0942958
5/3/2017,118.7667521
5/4/2017,134.2580676
5/5/2017,144.5856113
5/6/2017,103.2754366
5/7/2017,103.2754366
5/8/2017,144.5856113
5/9/2017,144.5856113
5/10/2017,123.930524
5/11/2017,123.930524
5/12/2017,113.6029803
