DATE,COUNT
4/29/2016,7.168671834
4/30/2016,5.257026012
5/1/2016,5.973893195
5/2/2016,8.363450473
5/3/2016,5.973893195
5/4/2016,5.257026012
5/5/2016,4.540158828
5/6/2016,4.779114556
5/7/2016,8.602406201
5/8/2016,5.257026012
5/9/2016,4.540158828
5/10/2016,5.734937467
5/11/2016,7.407627562
5/12/2016,4.3012031
5/13/2016,8.363450473
5/14/2016,5.973893195
5/15/2016,5.018070284
5/16/2016,5.257026012
5/17/2016,5.018070284
5/18/2016,12.42569785
5/19/2016,15.53212231
5/20/2016,9.319273384
5/21/2016,21.02810405
5/22/2016,10.2750963
5/23/2016,10.99196348
5/24/2016,9.558229112
5/25/2016,20.31123686
5/26/2016,8.602406201
5/27/2016,12.66465357
5/28/2016,8.841361929
5/29/2016,10.51405202
5/30/2016,10.51405202
5/31/2016,16.24898949
6/1/2016,5.973893195
6/2/2016,15.77107804
6/3/2016,12.42569785
6/4/2016,6.929716106
6/5/2016,7.64658329
6/6/2016,5.973893195
6/7/2016,7.407627562
6/8/2016,10.51405202
6/9/2016,5.973893195
6/10/2016,10.75300775
6/11/2016,5.257026012
6/12/2016,7.64658329
6/13/2016,17.44376813
6/14/2016,11.70883066
6/15/2016,16.24898949
6/16/2016,9.79718484
6/17/2016,22.70079414
6/18/2016,23.89557278
6/19/2016,21.02810405
6/20/2016,19.11645822
6/21/2016,16.96585667
6/22/2016,15.05421085
6/23/2016,11.46987493
6/24/2016,7.885539018
6/25/2016,9.79718484
6/26/2016,12.42569785
6/27/2016,12.66465357
6/28/2016,9.080317657
6/29/2016,10.51405202
6/30/2016,4.540158828
7/1/2016,11.23091921
7/2/2016,7.168671834
7/3/2016,7.168671834
7/4/2016,5.49598174
7/5/2016,6.212848923
7/6/2016,10.51405202
7/7/2016,6.451804651
7/8/2016,2.389557278
7/9/2016,9.319273384
7/10/2016,3.584335917
7/11/2016,4.779114556
7/12/2016,7.885539018
7/13/2016,7.168671834
7/14/2016,2.389557278
7/15/2016,10.51405202
7/16/2016,2.867468734
7/17/2016,2.867468734
7/18/2016,6.212848923
7/19/2016,5.49598174
7/20/2016,7.168671834
7/21/2016,11.94778639
7/22/2016,16.48794522
7/23/2016,3.584335917
7/24/2016,12.9036093
7/25/2016,7.885539018
7/26/2016,15.05421085
7/27/2016,9.558229112
7/28/2016,4.779114556
7/29/2016,10.75300775
7/30/2016,5.49598174
7/31/2016,11.94778639
8/1/2016,10.99196348
8/2/2016,16.48794522
8/3/2016,11.94778639
8/4/2016,4.779114556
8/5/2016,5.973893195
8/6/2016,5.734937467
8/7/2016,1.911645822
8/8/2016,2.389557278
8/9/2016,8.124494745
8/10/2016,5.734937467
8/11/2016,6.690760379
8/12/2016,3.345380189
8/13/2016,3.823291645
8/14/2016,3.823291645
8/15/2016,3.345380189
8/16/2016,8.363450473
8/17/2016,1.672690095
8/18/2016,3.345380189
8/19/2016,9.79718484
