DATE		,	COUNT
14/02/2012	,	3677.88735
15/02/2012	,	3923.07984
16/02/2012	,	3432.69486
17/02/2012	,	3064.906125
18/02/2012	,	3187.50237
19/02/2012	,	3064.906125
20/02/2012	,	2819.713635
21/02/2012	,	2574.521145
22/02/2012	,	3064.906125
23/02/2012	,	3064.906125
24/02/2012	,	2942.30988
25/02/2012	,	2697.11739
26/02/2012	,	3187.50237
27/02/2012	,	3310.098615
28/02/2012	,	2451.9249
29/02/2012	,	3064.906125
01/03/2012	,	2942.30988
02/03/2012	,	5149.04229
03/03/2012	,	4413.46482
04/03/2012	,	3800.483595
05/03/2012	,	3310.098615
06/03/2012	,	3187.50237
07/03/2012	,	2942.30988
08/03/2012	,	1961.53992
09/03/2012	,	2329.328655
10/03/2012	,	2206.73241
11/03/2012	,	2697.11739
12/03/2012	,	2451.9249
13/03/2012	,	2942.30988
14/03/2012	,	2206.73241
15/03/2012	,	2574.521145
16/03/2012	,	3064.906125
17/03/2012	,	2574.521145
18/03/2012	,	3432.69486
19/03/2012	,	2329.328655
20/03/2012	,	2451.9249
21/03/2012	,	2942.30988
22/03/2012	,	2942.30988
23/03/2012	,	2451.9249
24/03/2012	,	2329.328655
25/03/2012	,	2942.30988
26/03/2012	,	2206.73241
27/03/2012	,	2574.521145
28/03/2012	,	2329.328655
29/03/2012	,	3923.07984
30/03/2012	,	1961.53992
31/03/2012	,	2574.521145
01/04/2012	,	2819.713635
02/04/2012	,	4536.061065
03/04/2012	,	4290.868575
04/04/2012	,	3432.69486
05/04/2012	,	3677.88735
06/04/2012	,	3432.69486
07/04/2012	,	4413.46482
08/04/2012	,	4168.27233
09/04/2012	,	2206.73241
10/04/2012	,	2942.30988
11/04/2012	,	3923.07984
12/04/2012	,	3800.483595
13/04/2012	,	3187.50237
14/04/2012	,	3064.906125
15/04/2012	,	2451.9249
16/04/2012	,	2451.9249
17/04/2012	,	3187.50237
18/04/2012	,	3923.07984
19/04/2012	,	2574.521145
20/04/2012	,	2574.521145
21/04/2012	,	2451.9249
22/04/2012	,	2574.521145
23/04/2012	,	2819.713635
24/04/2012	,	2329.328655
25/04/2012	,	3310.098615
26/04/2012	,	4168.27233
27/04/2012	,	4168.27233
28/04/2012	,	2819.713635
29/04/2012	,	3187.50237
30/04/2012	,	3064.906125
01/05/2012	,	3428.467404
02/05/2012	,	2901.01088
03/05/2012	,	2241.690225
04/05/2012	,	2241.690225
05/05/2012	,	2901.01088
06/05/2012	,	5670.157629
07/05/2012	,	3560.331534
08/05/2012	,	3296.603273
09/05/2012	,	2505.418487
10/05/2012	,	3692.195665
11/05/2012	,	3296.603273
12/05/2012	,	3428.467404
13/05/2012	,	4219.652189
14/05/2012	,	3955.923927
15/05/2012	,	2769.146749
16/05/2012	,	3692.195665
17/05/2012	,	3560.331534
18/05/2012	,	3164.739142
19/05/2012	,	2769.146749
20/05/2012	,	2241.690225
21/05/2012	,	3692.195665
22/05/2012	,	2769.146749
23/05/2012	,	3428.467404
24/05/2012	,	2637.282618
25/05/2012	,	2901.01088
26/05/2012	,	2769.146749
27/05/2012	,	3560.331534
28/05/2012	,	2901.01088
29/05/2012	,	3560.331534
30/05/2012	,	2373.554356
31/05/2012	,	3296.603273
01/06/2012	,	1714.233702
02/06/2012	,	3164.739142
03/06/2012	,	2373.554356
04/06/2012	,	2769.146749
05/06/2012	,	2769.146749
06/06/2012	,	2505.418487
07/06/2012	,	3032.875011
08/06/2012	,	3955.923927
09/06/2012	,	3692.195665
10/06/2012	,	3296.603273
11/06/2012	,	3428.467404
12/06/2012	,	2373.554356
13/06/2012	,	4615.244582
14/06/2012	,	3428.467404
15/06/2012	,	3032.875011
16/06/2012	,	3428.467404
17/06/2012	,	3824.059796
18/06/2012	,	2769.146749
19/06/2012	,	3032.875011
20/06/2012	,	3428.467404
21/06/2012	,	3560.331534
22/06/2012	,	3296.603273
23/06/2012	,	3692.195665
24/06/2012	,	3428.467404
25/06/2012	,	3428.467404
26/06/2012	,	3032.875011
27/06/2012	,	3296.603273
28/06/2012	,	3428.467404
29/06/2012	,	3032.875011
30/06/2012	,	3032.875011
01/07/2012	,	3560.331534
02/07/2012	,	2637.282618
03/07/2012	,	3032.875011
04/07/2012	,	3824.059796
05/07/2012	,	3032.875011
06/07/2012	,	2637.282618
07/07/2012	,	3428.467404
08/07/2012	,	3692.195665
09/07/2012	,	4087.788058
10/07/2012	,	3692.195665
11/07/2012	,	3955.923927
12/07/2012	,	3296.603273
13/07/2012	,	3824.059796
14/07/2012	,	3692.195665
15/07/2012	,	3296.603273
16/07/2012	,	3692.195665
17/07/2012	,	4219.652189
18/07/2012	,	3164.739142
19/07/2012	,	4615.244582
20/07/2012	,	4351.51632
21/07/2012	,	4747.108713
22/07/2012	,	4483.380451
23/07/2012	,	3824.059796
24/07/2012	,	3560.331534
25/07/2012	,	3296.603273
26/07/2012	,	3428.467404
27/07/2012	,	3692.195665
28/07/2012	,	3164.739142
29/07/2012	,	3428.467404
30/07/2012	,	3824.059796
31/07/2012	,	3824.059796
01/08/2012	,	3955.923927
02/08/2012	,	4087.788058
03/08/2012	,	4615.244582
04/08/2012	,	3955.923927
05/08/2012	,	3428.467404
06/08/2012	,	3692.195665
07/08/2012	,	4087.788058
08/08/2012	,	3692.195665
09/08/2012	,	4087.788058
10/08/2012	,	3560.331534
11/08/2012	,	3428.467404
12/08/2012	,	4615.244582
13/08/2012	,	3824.059796
14/08/2012	,	5010.836974
15/08/2012	,	5142.701105
16/08/2012	,	6593.206545
17/08/2012	,	6065.750022
18/08/2012	,	4351.51632
19/08/2012	,	5802.02176
20/08/2012	,	4878.972843
21/08/2012	,	6725.070676
22/08/2012	,	6856.934807
23/08/2012	,	5670.157629
24/08/2012	,	4747.108713
25/08/2012	,	4351.51632
26/08/2012	,	4087.788058
27/08/2012	,	3824.059796
28/08/2012	,	4615.244582
29/08/2012	,	4747.108713
30/08/2012	,	4087.788058
31/08/2012	,	3428.467404
01/09/2012	,	4087.788058
02/09/2012	,	3824.059796
03/09/2012	,	3692.195665
04/09/2012	,	3296.603273
05/09/2012	,	13186.41309
06/09/2012	,	12131.50004
07/09/2012	,	6725.070676
08/09/2012	,	5670.157629
09/09/2012	,	5670.157629
10/09/2012	,	4219.652189
11/09/2012	,	4878.972843
12/09/2012	,	4219.652189
13/09/2012	,	4351.51632
14/09/2012	,	4087.788058
15/09/2012	,	3296.603273
16/09/2012	,	4615.244582
17/09/2012	,	3955.923927
18/09/2012	,	4351.51632
19/09/2012	,	5406.429367
20/09/2012	,	3955.923927
21/09/2012	,	3692.195665
22/09/2012	,	3692.195665
23/09/2012	,	4087.788058
24/09/2012	,	4483.380451
25/09/2012	,	4615.244582
26/09/2012	,	4087.788058
27/09/2012	,	4351.51632
28/09/2012	,	4483.380451
29/09/2012	,	3692.195665
30/09/2012	,	3692.195665
01/10/2012	,	4219.652189
02/10/2012	,	4615.244582
03/10/2012	,	4878.972843
04/10/2012	,	4219.652189
05/10/2012	,	3692.195665
06/10/2012	,	3428.467404
07/10/2012	,	3164.739142
08/10/2012	,	3955.923927
09/10/2012	,	3824.059796
10/10/2012	,	4219.652189
11/10/2012	,	5274.565236
12/10/2012	,	5406.429367
13/10/2012	,	3560.331534
14/10/2012	,	3296.603273
15/10/2012	,	3824.059796
16/10/2012	,	4483.380451
17/10/2012	,	3164.739142
18/10/2012	,	4219.652189
19/10/2012	,	4219.652189
20/10/2012	,	3824.059796
21/10/2012	,	4087.788058
22/10/2012	,	3428.467404
23/10/2012	,	3164.739142
24/10/2012	,	3955.923927
25/10/2012	,	3692.195665
26/10/2012	,	3560.331534
27/10/2012	,	3428.467404
28/10/2012	,	3692.195665
29/10/2012	,	3560.331534
30/10/2012	,	3164.739142
31/10/2012	,	3296.603273
01/11/2012	,	3296.603273
02/11/2012	,	3296.603273
03/11/2012	,	3428.467404
04/11/2012	,	3692.195665
05/11/2012	,	3692.195665
06/11/2012	,	3692.195665
07/11/2012	,	3560.331534
08/11/2012	,	3164.739142
09/11/2012	,	3955.923927
10/11/2012	,	4219.652189
11/11/2012	,	3560.331534
12/11/2012	,	3955.923927
13/11/2012	,	4219.652189
14/11/2012	,	3428.467404
15/11/2012	,	2637.282618
16/11/2012	,	5538.293498
17/11/2012	,	4747.108713
18/11/2012	,	4483.380451
19/11/2012	,	5010.836974
20/11/2012	,	4351.51632
21/11/2012	,	4087.788058
22/11/2012	,	4351.51632
23/11/2012	,	3560.331534
24/11/2012	,	4219.652189
25/11/2012	,	3824.059796
26/11/2012	,	6197.614152
27/11/2012	,	4483.380451
28/11/2012	,	8307.440247
29/11/2012	,	5802.02176
30/11/2012	,	4483.380451
01/12/2012	,	4643.005451
02/12/2012	,	4643.005451
03/12/2012	,	4643.005451
04/12/2012	,	4643.005451
05/12/2012	,	4643.005451
06/12/2012	,	4643.005451
07/12/2012	,	6190.673935
08/12/2012	,	6190.673935
09/12/2012	,	7738.342419
10/12/2012	,	7738.342419
11/12/2012	,	6190.673935
12/12/2012	,	6190.673935
13/12/2012	,	4643.005451
14/12/2012	,	4643.005451
15/12/2012	,	4643.005451
16/12/2012	,	4643.005451
17/12/2012	,	4643.005451
18/12/2012	,	4643.005451
19/12/2012	,	4643.005451
20/12/2012	,	4643.005451
21/12/2012	,	3095.336968
22/12/2012	,	4643.005451
23/12/2012	,	3095.336968
24/12/2012	,	3095.336968
25/12/2012	,	4643.005451
26/12/2012	,	3095.336968
27/12/2012	,	4643.005451
28/12/2012	,	3095.336968
29/12/2012	,	4643.005451
30/12/2012	,	4643.005451
31/12/2012	,	3095.336968
01/01/2013	,	4643.005451
02/01/2013	,	4643.005451
03/01/2013	,	4643.005451
04/01/2013	,	6190.673935
05/01/2013	,	6190.673935
06/01/2013	,	6190.673935
07/01/2013	,	6190.673935
08/01/2013	,	4643.005451
09/01/2013	,	4643.005451
10/01/2013	,	4643.005451
11/01/2013	,	4643.005451
12/01/2013	,	6190.673935
13/01/2013	,	4643.005451
14/01/2013	,	4643.005451
15/01/2013	,	4643.005451
16/01/2013	,	4643.005451
17/01/2013	,	6190.673935
18/01/2013	,	4643.005451
19/01/2013	,	4643.005451
20/01/2013	,	4643.005451
21/01/2013	,	4643.005451
22/01/2013	,	4643.005451
23/01/2013	,	6190.673935
24/01/2013	,	7738.342419
25/01/2013	,	4643.005451
26/01/2013	,	4643.005451
27/01/2013	,	4643.005451
28/01/2013	,	4643.005451
29/01/2013	,	6190.673935
30/01/2013	,	6190.673935
31/01/2013	,	7738.342419
01/02/2013	,	9286.010903
02/02/2013	,	7738.342419
03/02/2013	,	6190.673935
04/02/2013	,	7738.342419
05/02/2013	,	6190.673935
06/02/2013	,	7738.342419
07/02/2013	,	6190.673935
08/02/2013	,	6190.673935
09/02/2013	,	7738.342419
10/02/2013	,	6190.673935
11/02/2013	,	6190.673935
12/02/2013	,	9286.010903
13/02/2013	,	7738.342419
14/02/2013	,	7738.342419
15/02/2013	,	9286.010903
16/02/2013	,	7738.342419
17/02/2013	,	9286.010903
18/02/2013	,	9286.010903
19/02/2013	,	9286.010903
20/02/2013	,	9286.010903
21/02/2013	,	7738.342419
22/02/2013	,	9286.010903
23/02/2013	,	9286.010903
24/02/2013	,	9286.010903
25/02/2013	,	9286.010903
26/02/2013	,	7738.342419
27/02/2013	,	9286.010903
28/02/2013	,	12381.34787
01/03/2013	,	12381.34787
02/03/2013	,	9286.010903
03/03/2013	,	10833.67939
04/03/2013	,	9286.010903
05/03/2013	,	12381.34787
06/03/2013	,	15476.68484
07/03/2013	,	15476.68484
08/03/2013	,	13929.01635
09/03/2013	,	13929.01635
10/03/2013	,	13929.01635
11/03/2013	,	13929.01635
12/03/2013	,	20119.69029
13/03/2013	,	15476.68484
14/03/2013	,	12381.34787
15/03/2013	,	10833.67939
16/03/2013	,	12381.34787
17/03/2013	,	12381.34787
18/03/2013	,	13929.01635
19/03/2013	,	17024.35332
20/03/2013	,	20119.69029
21/03/2013	,	24762.69574
22/03/2013	,	30953.36968
23/03/2013	,	29405.70119
24/03/2013	,	24762.69574
25/03/2013	,	27858.03271
26/03/2013	,	26310.36422
27/03/2013	,	29405.70119
28/03/2013	,	41787.04906
29/03/2013	,	40239.38058
30/03/2013	,	38691.71209
31/03/2013	,	38691.71209
01/04/2013	,	43334.71755
02/04/2013	,	47977.723
03/04/2013	,	74288.08722
04/04/2013	,	71192.75025
05/04/2013	,	60359.07087
06/04/2013	,	47977.723
07/04/2013	,	51073.05996
08/04/2013	,	71192.75025
09/04/2013	,	86669.43509
10/04/2013	,	125361.1472
11/04/2013	,	154766.8484
12/04/2013	,	128456.4842
13/04/2013	,	88217.10357
14/04/2013	,	72740.41874
15/04/2013	,	71192.75025
16/04/2013	,	63454.40783
17/04/2013	,	52620.72845
18/04/2013	,	52620.72845
19/04/2013	,	41787.04906
20/04/2013	,	34048.70664
21/04/2013	,	35596.37513
22/04/2013	,	32501.03816
23/04/2013	,	40239.38058
24/04/2013	,	35596.37513
25/04/2013	,	32501.03816
26/04/2013	,	32501.03816
27/04/2013	,	27858.03271
28/04/2013	,	29405.70119
29/04/2013	,	27858.03271
30/04/2013	,	24762.69574
01/05/2013	,	32501.03816
02/05/2013	,	34048.70664
03/05/2013	,	34048.70664
04/05/2013	,	27858.03271
05/05/2013	,	24762.69574
06/05/2013	,	27858.03271
07/05/2013	,	24762.69574
08/05/2013	,	23215.02726
09/05/2013	,	24762.69574
10/05/2013	,	21667.35877
11/05/2013	,	21667.35877
12/05/2013	,	23215.02726
13/05/2013	,	23215.02726
14/05/2013	,	23215.02726
15/05/2013	,	26310.36422
16/05/2013	,	23215.02726
17/05/2013	,	21667.35877
18/05/2013	,	23215.02726
19/05/2013	,	26310.36422
20/05/2013	,	23215.02726
21/05/2013	,	21667.35877
22/05/2013	,	18572.02181
23/05/2013	,	18572.02181
24/05/2013	,	20119.69029
25/05/2013	,	18572.02181
26/05/2013	,	17024.35332
27/05/2013	,	18572.02181
28/05/2013	,	21667.35877
29/05/2013	,	26310.36422
30/05/2013	,	20119.69029
31/05/2013	,	21667.35877
01/06/2013	,	18572.02181
02/06/2013	,	20119.69029
03/06/2013	,	18572.02181
04/06/2013	,	15476.68484
05/06/2013	,	17024.35332
06/06/2013	,	17024.35332
07/06/2013	,	17024.35332
08/06/2013	,	15476.68484
09/06/2013	,	20119.69029
10/06/2013	,	18572.02181
11/06/2013	,	20119.69029
12/06/2013	,	17024.35332
13/06/2013	,	15476.68484
14/06/2013	,	15476.68484
15/06/2013	,	15476.68484
16/06/2013	,	13929.01635
17/06/2013	,	13929.01635
18/06/2013	,	15476.68484
19/06/2013	,	13929.01635
20/06/2013	,	13929.01635
21/06/2013	,	15476.68484
22/06/2013	,	12381.34787
23/06/2013	,	15476.68484
24/06/2013	,	15476.68484
25/06/2013	,	15476.68484
26/06/2013	,	13929.01635
27/06/2013	,	15476.68484
28/06/2013	,	15476.68484
29/06/2013	,	13929.01635
30/06/2013	,	20119.69029
01/07/2013	,	18511.91817
02/07/2013	,	27767.87726
03/07/2013	,	20825.90795
04/07/2013	,	18511.91817
05/07/2013	,	16197.9284
06/07/2013	,	18511.91817
07/07/2013	,	16197.9284
08/07/2013	,	16197.9284
09/07/2013	,	13883.93863
10/07/2013	,	16197.9284
11/07/2013	,	16197.9284
12/07/2013	,	13883.93863
13/07/2013	,	13883.93863
14/07/2013	,	13883.93863
15/07/2013	,	13883.93863
16/07/2013	,	13883.93863
17/07/2013	,	13883.93863
18/07/2013	,	13883.93863
19/07/2013	,	13883.93863
20/07/2013	,	11569.94886
21/07/2013	,	11569.94886
22/07/2013	,	13883.93863
23/07/2013	,	13883.93863
24/07/2013	,	16197.9284
25/07/2013	,	13883.93863
26/07/2013	,	13883.93863
27/07/2013	,	11569.94886
28/07/2013	,	13883.93863
29/07/2013	,	13883.93863
30/07/2013	,	16197.9284
31/07/2013	,	16197.9284
01/08/2013	,	13883.93863
02/08/2013	,	13883.93863
03/08/2013	,	13883.93863
04/08/2013	,	13883.93863
05/08/2013	,	13883.93863
06/08/2013	,	13883.93863
07/08/2013	,	11569.94886
08/08/2013	,	13883.93863
09/08/2013	,	13883.93863
10/08/2013	,	11569.94886
11/08/2013	,	13883.93863
12/08/2013	,	16197.9284
13/08/2013	,	18511.91817
14/08/2013	,	20825.90795
15/08/2013	,	18511.91817
16/08/2013	,	18511.91817
17/08/2013	,	16197.9284
18/08/2013	,	16197.9284
19/08/2013	,	18511.91817
20/08/2013	,	18511.91817
21/08/2013	,	18511.91817
22/08/2013	,	16197.9284
23/08/2013	,	16197.9284
24/08/2013	,	13883.93863
25/08/2013	,	13883.93863
26/08/2013	,	13883.93863
27/08/2013	,	16197.9284
28/08/2013	,	16197.9284
29/08/2013	,	13883.93863
30/08/2013	,	13883.93863
31/08/2013	,	13883.93863
01/09/2013	,	13883.93863
02/09/2013	,	13883.93863
03/09/2013	,	13883.93863
04/09/2013	,	13883.93863
05/09/2013	,	13883.93863
06/09/2013	,	13883.93863
07/09/2013	,	11569.94886
08/09/2013	,	13883.93863
09/09/2013	,	13883.93863
10/09/2013	,	13883.93863
11/09/2013	,	11569.94886
12/09/2013	,	11569.94886
13/09/2013	,	11569.94886
14/09/2013	,	11569.94886
15/09/2013	,	11569.94886
16/09/2013	,	11569.94886
17/09/2013	,	11569.94886
18/09/2013	,	11569.94886
19/09/2013	,	11569.94886
20/09/2013	,	13883.93863
21/09/2013	,	13883.93863
22/09/2013	,	11569.94886
23/09/2013	,	13883.93863
24/09/2013	,	13883.93863
25/09/2013	,	13883.93863
26/09/2013	,	11569.94886
27/09/2013	,	11569.94886
28/09/2013	,	11569.94886
29/09/2013	,	13883.93863
30/09/2013	,	11569.94886
01/10/2013	,	11569.94886
02/10/2013	,	27767.87726
03/10/2013	,	46279.79544
04/10/2013	,	27767.87726
05/10/2013	,	20825.90795
06/10/2013	,	18511.91817
07/10/2013	,	20825.90795
08/10/2013	,	20825.90795
09/10/2013	,	16197.9284
10/10/2013	,	13883.93863
11/10/2013	,	11569.94886
12/10/2013	,	13883.93863
13/10/2013	,	13883.93863
14/10/2013	,	13883.93863
15/10/2013	,	16197.9284
16/10/2013	,	16197.9284
17/10/2013	,	13883.93863
18/10/2013	,	16197.9284
19/10/2013	,	16197.9284
20/10/2013	,	13883.93863
21/10/2013	,	18511.91817
22/10/2013	,	18511.91817
23/10/2013	,	20825.90795
24/10/2013	,	20825.90795
25/10/2013	,	20825.90795
26/10/2013	,	25453.88749
27/10/2013	,	20825.90795
28/10/2013	,	25453.88749
29/10/2013	,	50907.77498
30/10/2013	,	83303.63179
31/10/2013	,	57849.7443
01/11/2013	,	43965.80567
02/11/2013	,	34709.84658
03/11/2013	,	32395.85681
04/11/2013	,	37023.83635
05/11/2013	,	41651.81589
06/11/2013	,	46279.79544
07/11/2013	,	53221.76475
08/11/2013	,	50907.77498
09/11/2013	,	55535.75452
10/11/2013	,	48593.78521
11/11/2013	,	41651.81589
12/11/2013	,	43965.80567
13/11/2013	,	50907.77498
14/11/2013	,	55535.75452
15/11/2013	,	57849.7443
16/11/2013	,	55535.75452
17/11/2013	,	53221.76475
18/11/2013	,	115699.4886
19/11/2013	,	192061.1511
20/11/2013	,	113385.4988
21/11/2013	,	94873.58065
22/11/2013	,	97187.57042
23/11/2013	,	90245.6011
24/11/2013	,	78675.65224
25/11/2013	,	83303.63179
26/11/2013	,	83303.63179
27/11/2013	,	134211.4068
28/11/2013	,	231398.9772
29/11/2013	,	203631.0999
30/11/2013	,	131897.417
01/12/2013	,	118013.4784
02/12/2013	,	127269.4375
03/12/2013	,	108757.5193
04/12/2013	,	106443.5295
05/12/2013	,	148095.3454
06/12/2013	,	129583.4272
07/12/2013	,	136525.3965
08/12/2013	,	101815.55
09/12/2013	,	99501.56019
10/12/2013	,	97187.57042
11/12/2013	,	90245.6011
12/12/2013	,	85617.62156
13/12/2013	,	90245.6011
14/12/2013	,	71733.68293
15/12/2013	,	80989.64201
16/12/2013	,	85617.62156
17/12/2013	,	85617.62156
18/12/2013	,	152723.3249
19/12/2013	,	106443.5295
20/12/2013	,	83303.63179
21/12/2013	,	74047.6727
22/12/2013	,	74047.6727
23/12/2013	,	71733.68293
24/12/2013	,	64791.71361
25/12/2013	,	57849.7443
26/12/2013	,	60163.73407
27/12/2013	,	62477.72384
28/12/2013	,	60163.73407
29/12/2013	,	55535.75452
30/12/2013	,	57849.7443
31/12/2013	,	53221.76475
01/01/2014	,	50907.77498
02/01/2014	,	55535.75452
03/01/2014	,	62477.72384
04/01/2014	,	50907.77498
05/01/2014	,	57849.7443
06/01/2014	,	71733.68293
07/01/2014	,	69419.69316
08/01/2014	,	67105.70338
09/01/2014	,	64791.71361
10/01/2014	,	64791.71361
11/01/2014	,	55535.75452
12/01/2014	,	57849.7443
13/01/2014	,	55535.75452
14/01/2014	,	55535.75452
15/01/2014	,	64791.71361
16/01/2014	,	67105.70338
17/01/2014	,	71733.68293
18/01/2014	,	48593.78521
19/01/2014	,	53221.76475
20/01/2014	,	64791.71361
21/01/2014	,	69419.69316
22/01/2014	,	67105.70338
23/01/2014	,	64791.71361
24/01/2014	,	64791.71361
25/01/2014	,	55535.75452
26/01/2014	,	53221.76475
27/01/2014	,	74047.6727
28/01/2014	,	80989.64201
29/01/2014	,	62477.72384
30/01/2014	,	55535.75452
31/01/2014	,	50907.77498
01/02/2014	,	46972.44824
02/02/2014	,	46972.44824
03/02/2014	,	46972.44824
04/02/2014	,	48779.08086
05/02/2014	,	46972.44824
06/02/2014	,	52392.34611
07/02/2014	,	75878.57023
08/02/2014	,	57812.24399
09/02/2014	,	54198.97874
10/02/2014	,	79491.83548
11/02/2014	,	77685.20286
12/02/2014	,	66845.40711
13/02/2014	,	59618.87661
14/02/2014	,	75878.57023
15/02/2014	,	50585.71349
16/02/2014	,	57812.24399
17/02/2014	,	52392.34611
18/02/2014	,	59618.87661
19/02/2014	,	57812.24399
20/02/2014	,	65038.77448
21/02/2014	,	59618.87661
22/02/2014	,	46972.44824
23/02/2014	,	48779.08086
24/02/2014	,	70458.67236
25/02/2014	,	180663.2625
26/02/2014	,	122851.0185
27/02/2014	,	81298.4681
28/02/2014	,	104784.6922
01/03/2014	,	83105.10073
02/03/2014	,	65038.77448
03/03/2014	,	65038.77448
04/03/2014	,	66845.40711
05/03/2014	,	72265.30498
06/03/2014	,	102978.0596
07/03/2014	,	119237.7532
08/03/2014	,	65038.77448
09/03/2014	,	54198.97874
10/03/2014	,	52392.34611
11/03/2014	,	50585.71349
12/03/2014	,	46972.44824
13/03/2014	,	41552.55036
14/03/2014	,	39745.91774
15/03/2014	,	34326.01987
16/03/2014	,	32519.38724
17/03/2014	,	36132.65249
18/03/2014	,	37939.28512
19/03/2014	,	36132.65249
20/03/2014	,	37939.28512
21/03/2014	,	46972.44824
22/03/2014	,	36132.65249
23/03/2014	,	30712.75462
24/03/2014	,	36132.65249
25/03/2014	,	45165.81561
26/03/2014	,	46972.44824
27/03/2014	,	43359.18299
28/03/2014	,	41552.55036
29/03/2014	,	30712.75462
30/03/2014	,	36132.65249
31/03/2014	,	37939.28512
01/04/2014	,	34326.01987
02/04/2014	,	37939.28512
03/04/2014	,	36132.65249
04/04/2014	,	28906.12199
05/04/2014	,	28906.12199
06/04/2014	,	28906.12199
07/04/2014	,	30712.75462
08/04/2014	,	30712.75462
09/04/2014	,	36132.65249
10/04/2014	,	37939.28512
11/04/2014	,	36132.65249
12/04/2014	,	28906.12199
13/04/2014	,	25292.85674
14/04/2014	,	28906.12199
15/04/2014	,	32519.38724
16/04/2014	,	36132.65249
17/04/2014	,	30712.75462
18/04/2014	,	27099.48937
19/04/2014	,	25292.85674
20/04/2014	,	23486.22412
21/04/2014	,	27099.48937
22/04/2014	,	25292.85674
23/04/2014	,	27099.48937
24/04/2014	,	25292.85674
25/04/2014	,	28906.12199
26/04/2014	,	23486.22412
27/04/2014	,	23486.22412
28/04/2014	,	27099.48937
29/04/2014	,	23486.22412
30/04/2014	,	28906.12199
01/05/2014	,	25292.85674
02/05/2014	,	21679.59149
03/05/2014	,	21679.59149
04/05/2014	,	21679.59149
05/05/2014	,	27099.48937
06/05/2014	,	23486.22412
07/05/2014	,	21679.59149
08/05/2014	,	27099.48937
09/05/2014	,	23486.22412
10/05/2014	,	19872.95887
11/05/2014	,	19872.95887
12/05/2014	,	21679.59149
13/05/2014	,	25292.85674
14/05/2014	,	21679.59149
15/05/2014	,	25292.85674
16/05/2014	,	23486.22412
17/05/2014	,	19872.95887
18/05/2014	,	19872.95887
19/05/2014	,	21679.59149
20/05/2014	,	23486.22412
21/05/2014	,	21679.59149
22/05/2014	,	27099.48937
23/05/2014	,	23486.22412
24/05/2014	,	21679.59149
25/05/2014	,	23486.22412
26/05/2014	,	28906.12199
27/05/2014	,	28906.12199
28/05/2014	,	27099.48937
29/05/2014	,	28906.12199
30/05/2014	,	28906.12199
31/05/2014	,	23486.22412
01/06/2014	,	23486.22412
02/06/2014	,	27099.48937
03/06/2014	,	28906.12199
04/06/2014	,	23486.22412
05/06/2014	,	23486.22412
06/06/2014	,	21679.59149
07/06/2014	,	21679.59149
08/06/2014	,	19872.95887
09/06/2014	,	21679.59149
10/06/2014	,	23486.22412
11/06/2014	,	27099.48937
12/06/2014	,	28906.12199
13/06/2014	,	32519.38724
14/06/2014	,	25292.85674
15/06/2014	,	23486.22412
16/06/2014	,	27099.48937
17/06/2014	,	25292.85674
18/06/2014	,	23486.22412
19/06/2014	,	25292.85674
20/06/2014	,	23486.22412
21/06/2014	,	19872.95887
22/06/2014	,	21679.59149
23/06/2014	,	19872.95887
24/06/2014	,	19872.95887
25/06/2014	,	19872.95887
26/06/2014	,	19872.95887
27/06/2014	,	23486.22412
28/06/2014	,	21679.59149
29/06/2014	,	19872.95887
30/06/2014	,	23486.22412
01/07/2014	,	23486.22412
02/07/2014	,	23486.22412
03/07/2014	,	23486.22412
04/07/2014	,	21679.59149
05/07/2014	,	19872.95887
06/07/2014	,	21679.59149
07/07/2014	,	23486.22412
08/07/2014	,	21679.59149
09/07/2014	,	21679.59149
10/07/2014	,	21679.59149
11/07/2014	,	23486.22412
12/07/2014	,	19872.95887
13/07/2014	,	18066.32625
14/07/2014	,	18066.32625
15/07/2014	,	21679.59149
16/07/2014	,	25292.85674
17/07/2014	,	23486.22412
18/07/2014	,	23486.22412
19/07/2014	,	23486.22412
20/07/2014	,	21679.59149
21/07/2014	,	21679.59149
22/07/2014	,	21679.59149
23/07/2014	,	21679.59149
24/07/2014	,	21679.59149
25/07/2014	,	21679.59149
26/07/2014	,	19872.95887
27/07/2014	,	19872.95887
28/07/2014	,	21679.59149
29/07/2014	,	21679.59149
30/07/2014	,	21679.59149
31/07/2014	,	21679.59149
01/08/2014	,	21679.59149
02/08/2014	,	19872.95887
03/08/2014	,	18066.32625
04/08/2014	,	19872.95887
05/08/2014	,	21679.59149
06/08/2014	,	25292.85674
07/08/2014	,	23486.22412
08/08/2014	,	19872.95887
09/08/2014	,	19872.95887
10/08/2014	,	19872.95887
11/08/2014	,	21679.59149
12/08/2014	,	19872.95887
13/08/2014	,	32519.38724
14/08/2014	,	28906.12199
15/08/2014	,	28906.12199
16/08/2014	,	25292.85674
17/08/2014	,	21679.59149
18/08/2014	,	27099.48937
19/08/2014	,	27099.48937
20/08/2014	,	25292.85674
21/08/2014	,	21679.59149
22/08/2014	,	21679.59149
23/08/2014	,	19872.95887
24/08/2014	,	21679.59149
25/08/2014	,	19872.95887
26/08/2014	,	19872.95887
27/08/2014	,	18066.32625
28/08/2014	,	19872.95887
29/08/2014	,	19872.95887
30/08/2014	,	19872.95887
31/08/2014	,	23486.22412
01/09/2014	,	23636.27264
02/09/2014	,	25026.64162
