Average electricity cost assumption: 0.05 USD/kWh,,,,,,,
Timestamp,Date and Time,"power MAX, GW","power MIN, GW","power GUESS, GW","annualised consumption MAX, TWh","annualised consumption MIN, TWh","annualised consumption GUESS, TWh"
1304899200,2011-05-09T00:00:00,0.020290773949714288,0.0028696623661028575,0.010181910849942858,0.17786892444319544,0.02515546030125764,0.0892546305105991
1304985600,2011-05-10T00:00:00,0.021182648327828568,0.002995797443281714,0.010629453434065716,0.18568709524174526,0.026261160387807507,0.09317778880302008
1305072000,2011-05-11T00:00:00,0.022214780607428573,0.0031417687683257143,0.011147377436485719,0.19473476680471885,0.02754074502314321,0.09771791060823379
1305158400,2011-05-12T00:00:00,0.0225301645836,0.003186372563604,0.011305637123220002,0.19749942273983762,0.027931741892552663,0.09910521502214654
1305244800,2011-05-13T00:00:00,0.0235885768164,0.0033360605823960004,0.011836748406780001,0.2067774643725624,0.029243907065283337,0.10376093653383352
1305331200,2011-05-14T00:00:00,0.025372546412571428,0.003588361969474286,0.01273194439251429,0.22241574185260113,0.03145558102441159,0.11160822454478025
1305417600,2011-05-15T00:00:00,0.026667208308685714,0.003771462058673143,0.013381605762737144,0.23376474803393896,0.03306063640632877,0.11730315611615383
1305504000,2011-05-16T00:00:00,0.02801474910222857,0.003962040649297714,0.014057801764945718,0.24557729063013567,0.03473124833174377,0.12323069027151416
1305590400,2011-05-17T00:00:00,0.029435657832342862,0.0041629954437565715,0.014770813799468574,0.25803297655831753,0.03649281805997011,0.12948095376614152
1305676800,2011-05-18T00:00:00,0.03153081544577143,0.0044593072044222856,0.015822163939654292,0.27639912819763235,0.039090286953965755,0.1386970890950095
1305763200,2011-05-19T00:00:00,0.033377552661257144,0.004720485624747429,0.01674885671825143,0.2925876266285801,0.04137977698653596,0.14682047799219206
1305849600,2011-05-20T00:00:00,0.03595367513245714,0.005084818780515429,0.018041555035491433,0.31516991621111934,0.04457352142999825,0.1581522714411179
1305936000,2011-05-21T00:00:00,0.03785775711977143,0.005354107297282285,0.01899702342195429,0.3318610989119164,0.04693410456797652,0.1665279073168513
1306022400,2011-05-22T00:00:00,0.04113708304457143,0.005817892375954286,0.02064258924891429,0.3606076699687132,0.050999644567615264,0.18095293735598267
1306108800,2011-05-23T00:00:00,0.04491037884600001,0.006351538109939999,0.022536029171700007,0.3936843809640361,0.055677583071734045,0.19755083171912227
1306195200,2011-05-24T00:00:00,0.04887874993028572,0.006912772747097143,0.024527357876057147,0.42847112188888453,0.06059736590105356,0.21500681914151695
1306281600,2011-05-25T00:00:00,0.05225745382937143,0.007390612550026285,0.026222791572874292,0.45808884026826996,0.06478610961353042,0.22986899092781604
1306368000,2011-05-26T00:00:00,0.05730583038531429,0.008104589071986856,0.028756067048562865,0.502342909157665,0.07104482780503679,0.25207568374770206
1306454400,2011-05-27T00:00:00,0.05961360778817144,0.008430971001958287,0.02991410980413429,0.5225728858711107,0.07390589180316633,0.2622270865430412
1306540800,2011-05-28T00:00:00,0.061284850862399994,0.008667329820336,0.030752739618480008,0.5372230026597984,0.07597781320506537,0.26957851549559575
1306627200,2011-05-29T00:00:00,0.06332938705337143,0.008956482347386286,0.03177868792767429,0.5551454069098539,0.07851252425718817,0.2785719783739929
1306713600,2011-05-30T00:00:00,0.06298234935205714,0.008907401862159428,0.031604544400911434,0.5521032744201329,0.07808228472368954,0.2770454362183897
1306800000,2011-05-31T00:00:00,0.062036050196914286,0.008773569654510857,0.031129691462382866,0.5438080160261507,0.07690911159144218,0.2728828753592482
1306886400,2011-06-01T00:00:00,0.06286726720405714,0.008891126144439428,0.03154679617631143,0.5510944643107649,0.07793961178215603,0.276539215281546
1306972800,2011-06-02T00:00:00,0.06280575101108572,0.0075014854335771425,0.030263666579402153,0.5505552133631774,0.06575802131073723,0.26529130123503925
1307059200,2011-06-03T00:00:00,0.06466235241068571,0.006295898965493142,0.029863956484937147,0.566830181232071,0.05518985033151288,0.26178744254695907
1307145600,2011-06-04T00:00:00,0.06832248001028572,0.005185482172217142,0.03022425803524286,0.5989148597701647,0.045455936721655474,0.264945845936939
1307232000,2011-06-05T00:00:00,0.06980775131485714,0.0038837733382834287,0.029598671563536433,0.6119347480260376,0.03404515708339253,0.25946195492596036
1307318400,2011-06-06T00:00:00,0.07548404944165714,0.0027895169142634286,0.03072677139422786,0.6616931774055665,0.02445290527043321,0.26935087804180147
1307404800,2011-06-07T00:00:00,0.07929027493234285,0.0017160852380365711,0.03117518679028286,0.6950585500569175,0.015043203196628583,0.2732816874036196
1307491200,2011-06-08T00:00:00,0.08211869476937142,0.0003621525257142857,0.031003978125120006,0.7198524783483099,0.0031746290404114285,0.27178087224480196
1307577600,2011-06-09T00:00:00,0.08740121074028571,0.0003854490053571429,0.032998396205775,0.7661590133493446,0.0033788459809607142,0.28926394113982373
1307664000,2011-06-10T00:00:00,0.09211636436022859,0.0004062433542857143,0.03477860618232,0.8074920499817636,0.0035611292436685715,0.30486926179421714
1307750400,2011-06-11T00:00:00,0.09767117598068571,0.00043074068785714287,0.03687582970071001,0.856185528646691,0.003775872869755715,0.32325352315642386
1307836800,2011-06-12T00:00:00,0.10276003985948572,0.0004531831403571429,0.03879713428090501,0.9007945094082518,0.003972603408370715,0.34009567910641325
1307923200,2011-06-13T00:00:00,0.10462186780440001,0.00046139400750000003,0.03950006889328501,0.9171152931733705,0.004044579869745,0.3462576039185364
1308009600,2011-06-14T00:00:00,0.10994982772800001,0.0004848909,0.04151164437420001,0.9638201898636481,0.004250553629400001,0.36389107458423725
1308096000,2011-06-15T00:00:00,0.1207604091485143,0.0005325667596428571,0.045593187935295,1.0585857465958763,0.004668480215029287,0.399669885440796
1308182400,2011-06-16T00:00:00,0.12465371919000001,0.0005497366875000001,0.04706311021912501,1.0927145024195402,0.004818991802625001,0.4125552241808498
1308268800,2011-06-17T00:00:00,0.12911964266554285,0.0005694319039285714,0.04874922315763501,1.1318627876061487,0.004991640069837857,0.4273356901998285
1308355200,2011-06-18T00:00:00,0.13275557602251428,0.0005854667721428571,0.05012197267077001,1.1637353794133602,0.005132201724604287,0.4393692124319699
1308441600,2011-06-19T00:00:00,0.1404873787241143,0.0006195648771428571,0.053041120892760016,1.2315123618955859,0.005431105713034286,0.4649584657459342
1308528000,2011-06-20T00:00:00,0.14981099573382856,0.0006606830592857143,0.05656125986511001,1.3132431886027411,0.005791547697698572,0.49581600397755426
1308614400,2011-06-21T00:00:00,0.15978319511794287,0.0007046615614285715,0.06032627162562001,1.4006594884038872,0.006177063247482858,0.528820097070185
1308700800,2011-06-22T00:00:00,0.16398349721777142,0.0007231853582142857,0.06191209900375501,1.4374793366109846,0.0063394428501064295,0.5427214598669164
1308787200,2011-06-23T00:00:00,0.17040169486371431,0.0007514903196428572,0.06433529459857501,1.4937412571753195,0.0065875641419892855,0.5639631924511085
1308873600,2011-06-24T00:00:00,0.1789405448676,0.0007891475925,0.067559144167515,1.5685928163093816,0.0069176677958550006,0.5922234577724366
1308960000,2011-06-25T00:00:00,0.18192465686434287,0.0008023078564285714,0.06868579801083001,1.5947515420728295,0.007033030669452857,0.6020997053629359
1309046400,2011-06-26T00:00:00,0.18313687184845714,0.0008076538585714286,0.06914347073634002,1.6053778186235754,0.007079893724237144,0.6061116644747565
1309132800,2011-06-27T00:00:00,0.1865370708353143,0.0008226491121428572,0.07042721855169001,1.6351839629423652,0.0072113421170442865,0.6173649978241148
1309219200,2011-06-28T00:00:00,0.18639082571760004,0.000822004155,0.07037200359189001,1.6339019782404818,0.00720568842273,0.616880983486508
1309305600,2011-06-29T00:00:00,0.17230093098857144,0.0008269603692857144,0.06559641232824955,1.5103899610458174,0.007249134597158571,0.5750181504694354
1309392000,2011-06-30T00:00:00,0.1618661085342857,0.00085544778,0.062260898971642394,1.4189183074115486,0.00749885523948,0.5457790403854171
1309478400,2011-07-01T00:00:00,0.14723277987977143,0.0008583977014285715,0.057283298788068586,1.2906425484260764,0.007524714250722857,0.5021453971762092
1309564800,2011-07-02T00:00:00,0.13665834396754287,0.0008776871142857142,0.053825481428714295,1.1979470432194808,0.0076938052438285725,0.4718341702041095
1309651200,2011-07-03T00:00:00,0.12475555129302858,0.0008895582214285714,0.049853491198185725,1.0936071626346884,0.007797867369042858,0.4370157038432961
1309737600,2011-07-04T00:00:00,0.10988703401691428,0.0008903005714285715,0.0447776050136381,0.9632697401922706,0.007804374809142857,0.3925204855495516
1309824000,2011-07-05T00:00:00,0.09405935061449143,0.0008747203114285714,0.039241527474788575,0.8245242674866317,0.007667798249982857,0.3439912298439967
1309910400,2011-07-06T00:00:00,0.09316044136306287,0.0008663607578571428,0.03886650285621714,0.816644428988609,0.0075945184033757145,0.34070376403759955
1309996800,2011-07-07T00:00:00,0.08976669530249144,0.0008348000614285714,0.03745063321212191,0.7868948510216399,0.007317857338482857,0.3282922507374607
1310083200,2011-07-08T00:00:00,0.09088308822911999,0.0008451821400000001,0.03791639194229334,0.7966811514164659,0.00740886663924,0.3323750917661434
1310169600,2011-07-09T00:00:00,0.09087203368169142,0.0008450793364285714,0.03791177998905525,0.7965842472537071,0.007407965463132857,0.33233466338405826
1310256000,2011-07-10T00:00:00,0.09009507354294856,0.0008378538685714286,0.03758763249673143,0.7897734146774873,0.007344627011897142,0.3294931864663478
1310342400,2011-07-11T00:00:00,0.09072751001951998,0.000843735315,0.03785148476882667,0.7953173528311124,0.0073961837712899995,0.3318061154835346
1310428800,2011-07-12T00:00:00,0.09238646013394285,0.0008591629928571429,0.03854359816392382,0.8098597095341431,0.007531422795385714,0.3378731815049561
1310515200,2011-07-13T00:00:00,0.09683225001874285,0.0009005073428571429,0.040398380115657155,0.8488315036642999,0.007893847367485714,0.3541322000938506
1310601600,2011-07-14T00:00:00,0.09800763931954284,0.0009114380678571428,0.040888752112057156,0.8591349662751127,0.007989666102835715,0.3584308010142929
1310688000,2011-07-15T00:00:00,0.09773639563474286,0.0009089155928571428,0.04077558934365715,0.8567572441341559,0.007967554086985714,0.35743881618649853
1310774400,2011-07-16T00:00:00,0.09845971212754286,0.0009156421928571428,0.041077356726057154,0.8630978365100407,0.008026519462585714,0.360084109060617
1310860800,2011-07-17T00:00:00,0.10144339266034286,0.0009433894178571429,0.042322147178457156,0.8892527800605655,0.008269751636935715,0.37099594216635534
1310947200,2011-07-18T00:00:00,0.10261878196114285,0.0009543201428571428,0.04281251917485716,0.8995562426713783,0.008365570372285715,0.3752945430867977
1311033600,2011-07-19T00:00:00,0.10291632383245715,0.000957087182142857,0.0429366535372762,0.9021644947153193,0.008389826238664286,0.37638270490776315
1311120000,2011-07-20T00:00:00,0.10022110880571429,0.0009320225892857143,0.04181221079095239,0.8785382397908913,0.008170110017678572,0.3665258397934886
1311206400,2011-07-21T00:00:00,0.10206861459017144,0.0009492037714285714,0.04258298954422858,0.8947334754974428,0.008320720260342857,0.37328248634470773
1311292800,2011-07-22T00:00:00,0.10219091279382857,0.0009503411035714286,0.042634012311104766,0.8958055415507012,0.008330690113907144,0.37372975191914437
1311379200,2011-07-23T00:00:00,0.10227620735451429,0.0009511343142857143,0.04266959717135239,0.8965532336696722,0.008337643399028571,0.37404168880407507
1311465600,2011-07-24T00:00:00,0.10314230205462857,0.0009591887035714285,0.0430309315708381,0.904145419810874,0.008408248175507142,0.3772091461499668
1311552000,2011-07-25T00:00:00,0.10391065128274286,0.0009663340928571429,0.043351486594323814,0.9108807691445238,0.008470884657985714,0.38001913148584254
1311638400,2011-07-26T00:00:00,0.10807937929988572,0.0010051018607142856,0.04509067843384763,0.9474238389427982,0.008810722911021428,0.3952648871511083
1311724800,2011-07-27T00:00:00,0.11052464519108572,0.0010278420107142857,0.04611084249011429,0.9688590397450573,0.009010063065921428,0.4042076452683419
1311811200,2011-07-28T00:00:00,0.1108181143344,0.0010305711749999998,0.04623327771186667,0.9714315902553503,0.009033986920049999,0.40528091242222325
1311897600,2011-07-29T00:00:00,0.112089620016,0.0010423957499999998,0.046763749428000004,0.9825776090602559,0.009137641144499999,0.4099310274858481
1311984000,2011-07-30T00:00:00,0.11267644193897142,0.0010478529964285713,0.04700857132462858,0.9877216900370235,0.009185479366692857,0.41207713623169406
1312070400,2011-07-31T00:00:00,0.11355673300525715,0.0010560394071428571,0.04737582844300953,0.9954383215240841,0.009257241443014286,0.4152965121314215
1312156800,2011-08-01T00:00:00,0.1035502682496,0.0010668976285714287,0.04354101346299048,0.9077216514759936,0.009352424612057143,0.38168052401657454
1312243200,2011-08-02T00:00:00,0.09229757856068573,0.001063280025,0.03917683338674286,0.8090805736629709,0.00932071269915,0.34342412146818785
1312329600,2011-08-03T00:00:00,0.08135664479177142,0.0010645299000000001,0.03494915540788572,0.7131723482446682,0.009331669103400001,0.3063642963055262
1312416000,2011-08-04T00:00:00,0.07119018373851428,0.0010546131428571428,0.030984507109809524,0.6240531506518162,0.009244738810285714,0.2716101893245903
1312502400,2011-08-05T00:00:00,0.06056926863291428,0.0010476863464285713,0.026853863134266666,0.5309502088361266,0.009184018512792855,0.2354009642349816
1312588800,2011-08-06T00:00:00,0.05042526329417142,0.0010333858285714286,0.022883562194742857,0.4420278580367067,0.009058660173257143,0.20059730619911592
1312675200,2011-08-07T00:00:00,0.03818646418834285,0.0010022287714285714,0.01804789756251429,0.3347425450750134,0.008785537410342856,0.15820787003300024
1312761600,2011-08-08T00:00:00,0.03731928718628571,0.000979469142857143,0.01763804757942857,0.32714087147498055,0.008586026506285715,0.15461512508127084
1312848000,2011-08-09T00:00:00,0.037009557553371424,0.0009713400857142858,0.017491661450057143,0.3244257815128539,0.008514767191371429,0.15333190427120091
1312934400,2011-08-10T00:00:00,0.0368159765328,0.0009662594250000001,0.0174001701192,0.32272885028652476,0.00847023011955,0.15252989126490718
1313020800,2011-08-11T00:00:00,0.0371256649344,0.0009743874,0.0175465367616,0.3254435788149504,0.008541479948399999,0.15381294125218561
1313107200,2011-08-12T00:00:00,0.03677726032868571,0.0009652432928571429,0.01738187185302857,0.32238946404125896,0.008461322705185714,0.15236948866364844
1313193600,2011-08-13T00:00:00,0.037086989961599995,0.0009733723499999999,0.017528257982399997,0.32510455400338556,0.008532582020099998,0.1536527094737184
1313280000,2011-08-14T00:00:00,0.0373192871862857,0.0009794691428571427,0.01763804757942857,0.32714087147498055,0.008586026506285715,0.15461512508127087
1313366400,2011-08-15T00:00:00,0.03703639913897143,0.0009720445607142858,0.01750434746845714,0.3246610748522235,0.008520942619221428,0.15344310990849533
1313452800,2011-08-16T00:00:00,0.03682480003405714,0.0009664910035714285,0.01740434033108571,0.3228061970985449,0.008472260137307142,0.15256644734229738
1313539200,2011-08-17T00:00:00,0.035973785707199994,0.000944155575,0.0170021292408,0.3153462055093152,0.008276467770450002,0.1490406649248528
1313625600,2011-08-18T00:00:00,0.03599955527862857,0.0009448319142857143,0.017014308597942857,0.315572101572458,0.008282396560628572,0.14914742916956708
1313712000,2011-08-19T00:00:00,0.03577645263702857,0.0009389764392857145,0.016908864595542857,0.3136163838161924,0.00823106746677857,0.1482231070445287
1313798400,2011-08-20T00:00:00,0.03636927647382857,0.0009545354892857143,0.017189048270742857,0.31881307756958127,0.008367458099078571,0.15067919714133188
1313884800,2011-08-21T00:00:00,0.03718074997028571,0.0009758331428571428,0.017572571355428574,0.3259264542395246,0.008554153330285714,0.15404116050168687
1313971200,2011-08-22T00:00:00,0.03845339571702857,0.0010092345642857144,0.01817405621554286,0.3370824668554725,0.008846950190528573,0.1593137767854487
1314057600,2011-08-23T00:00:00,0.038749477784914284,0.0010170054321428572,0.01831399215737143,0.3396779222625586,0.008915069618164287,0.16054045525151794
1314144000,2011-08-24T00:00:00,0.03867546757577143,0.0010150629857142858,0.018279013043657144,0.33902914876921236,0.00889804213277143,0.16023382834069852
1314230400,2011-08-25T00:00:00,0.03834240101897142,0.0010063214357142857,0.018121597288457143,0.33610948733230356,0.00882141370547143,0.1588539218306153
1314316800,2011-08-26T00:00:00,0.038934565154742855,0.0010218631714285714,0.018401469172114288,0.34130039814647584,0.008957652560742857,0.16130727876275383
1314403200,2011-08-27T00:00:00,0.037824247092342854,0.0009927221464285717,0.017876704518514287,0.33156735001147747,0.008702202335592858,0.1567071918092962
1314489600,2011-08-28T00:00:00,0.036195816334628574,0.0009499829142857143,0.017107066581942856,0.31729252598935404,0.008327550226628571,0.14996054565731107
1314576000,2011-08-29T00:00:00,0.035048472552,0.000919870125,0.016564802628,0.307234910390832,0.00806358151575,0.145207059837048
1314662400,2011-08-30T00:00:00,0.0346449829104,0.0008495598407142858,0.015563055773885715,0.30369792019256636,0.007447241563701429,0.13642574691388218
1314748800,2011-08-31T00:00:00,0.03533346339634286,0.000804384301,0.015029533492076192,0.3097331401323415,0.007051232782566001,0.13174889059153988
1314835200,2011-09-01T00:00:00,0.03503754625371428,0.0007439814097142856,0.014174835185866668,0.3071391304600594,0.0065217410375554286,0.12425660523930719
1314921600,2011-09-02T00:00:00,0.035281347015085715,0.0006867268038571429,0.013425602866761905,0.30927628793424133,0.006019847162611716,0.11768883473003486
1315008000,2011-09-03T00:00:00,0.03604961009417142,0.0006477253797142856,0.012985199567790475,0.3160108820855067,0.005677960678575429,0.11382825941125131
1315094400,2011-09-04T00:00:00,0.036639094194514284,0.0006085201087142856,0.012521255504266669,0.3211782997091122,0.005334287272989429,0.10976132575040161
1315180800,2011-09-05T00:00:00,0.037216002744,0.000560008135,0.011929458427333336,0.32623548005390396,0.0049090313114100005,0.104573632574004
1315267200,2011-09-06T00:00:00,0.03738500990125714,0.0005625512717142858,0.011983633075542859,0.3277169967944201,0.004931324447847428,0.10504852754020869
1315353600,2011-09-07T00:00:00,0.03669269490308571,0.0005521336555714286,0.011761713944514288,0.32164816352044934,0.004840003624739143,0.10310318443761224
1315440000,2011-09-08T00:00:00,0.03669269490308571,0.0005521336555714285,0.011761713944514285,0.32164816352044934,0.004840003624739143,0.10310318443761224
1315526400,2011-09-09T00:00:00,0.036619797939428565,0.0005510367378571429,0.011738347079904763,0.3210091487370308,0.0048303880440557145,0.10289835050244514
1315612800,2011-09-10T00:00:00,0.036182539851428566,0.0005444570928571429,0.011598185541904763,0.3171761443376228,0.004772710875985714,0.10166969446033715
1315699200,2011-09-11T00:00:00,0.035854585977599995,0.000539522204,0.011493061084266665,0.31430130067964157,0.004729451640264,0.1007481734646816
1315785600,2011-09-12T00:00:00,0.03501651828342857,0.0005269113728571429,0.011224421440571428,0.30695479927253483,0.004618905094465714,0.09839327834804913
1315872000,2011-09-13T00:00:00,0.034649642048914284,0.0005213907994285715,0.011106820557485714,0.30373876220078255,0.004570511747790857,0.09736238900691976
1315958400,2011-09-14T00:00:00,0.03494712598148571,0.0005258671915714286,0.011202177982914285,0.30634650635370375,0.004609751801315143,0.09819829219822662
1316044800,2011-09-15T00:00:00,0.035859492503999994,0.000539596035,0.011494633854,0.31434431129006396,0.00473009884281,0.10076196036416399
1316131200,2011-09-16T00:00:00,0.034529700155657136,0.0005195859727142857,0.011068373606609522,0.3026873515644905,0.0045546906368134285,0.09702536303553909
1316217600,2011-09-17T00:00:00,0.034504755210514285,0.0005192106134285715,0.01106037759241905,0.30246868417536815,0.004551400237314858,0.09695526997514536
1316304000,2011-09-18T00:00:00,0.03563482307245714,0.0005362153197142857,0.011422616860076189,0.3123748590531593,0.004700463492615429,0.10013065939542788
1316390400,2011-09-19T00:00:00,0.03535803725965714,0.0005320503827142858,0.011333894143942857,0.30994855461815446,0.004663953654873429,0.09935291606580307
1316476800,2011-09-20T00:00:00,0.035259989194285704,0.0005305750035714286,0.011302465182380952,0.3090890652771085,0.004651020481307144,0.09907740978875142
1316563200,2011-09-21T00:00:00,0.035259989194285704,0.0005305750035714286,0.011302465182380953,0.3090890652771085,0.004651020481307144,0.09907740978875143
1316649600,2011-09-22T00:00:00,0.03497215338925714,0.0005262437917142856,0.011210200430209523,0.3065658966102281,0.004613053078167429,0.09826861697121668
1316736000,2011-09-23T00:00:00,0.03547583512457142,0.0005338229471428571,0.011371653834095238,0.3109811707019931,0.004679491954654286,0.09968391750967885
1316822400,2011-09-24T00:00:00,0.035295942900342846,0.0005311160172857143,0.011313990016057143,0.3094042354644055,0.004655763007526572,0.0991784364807569
1316908800,2011-09-25T00:00:00,0.034540379066057135,0.0005197466637142858,0.011071796693676191,0.30278096289305684,0.004556099254119429,0.09705536981676548
1316995200,2011-09-26T00:00:00,0.03479221993371428,0.0005235362414285715,0.011152523395619047,0.30498859993893934,0.004589318692362857,0.09776302008599658
1317081600,2011-09-27T00:00:00,0.03452817459702857,0.0005195630168571429,0.011067884594171429,0.3026739785175524,0.004554489405769714,0.09702107635250676
1317168000,2011-09-28T00:00:00,0.03436506351771428,0.0005171086014285715,0.011015599912952381,0.30124414679628336,0.004532974000122857,0.09656274883694058
1317254400,2011-09-29T00:00:00,0.03336821403222857,0.0005021084998571429,0.010696063326038096,0.29250576420651564,0.004401483109747715,0.09376169111604994
1317340800,2011-09-30T00:00:00,0.032807179538742855,0.0004936663282857143,0.010516225697790479,0.28758773583661984,0.0043274790337525714,0.09218523446683131
1317427200,2011-10-01T00:00:00,0.03311715655954285,0.0004983307102857144,0.010615587738590476,0.29030499440095264,0.004368367006364572,0.09305624211648411
1317513600,2011-10-02T00:00:00,0.03237754924388571,0.00048720146257142863,0.010378509221980954,0.28382159667190215,0.004270808020901143,0.09097801183988503
1317600000,2011-10-03T00:00:00,0.03257690264845714,0.0004902012347142857,0.010442411252742857,0.28556912861637523,0.004297104023505429,0.09153817704154388
1317686400,2011-10-04T00:00:00,0.031681791430971426,0.0004767320406428572,0.010155486508828571,0.2777225836838955,0.004179033068275286,0.08902299473639126
1317772800,2011-10-05T00:00:00,0.03161252282297143,0.00047568972064285713,0.010133282700828571,0.2771153750661675,0.004169896091155286,0.08882835615546325
1317859200,2011-10-06T00:00:00,0.03171638450365714,0.0004772525802142858,0.01016657519627619,0.27802582655905844,0.004183596118158429,0.08912019817055708
1317945600,2011-10-07T00:00:00,0.032270409673714286,0.0004855892789285715,0.010344166010619047,0.28288241119977936,0.004256675619087857,0.09067695924908657
1318032000,2011-10-08T00:00:00,0.02744754999222857,0.00047308509945714287,0.008849681959276191,0.24060522323187564,0.004147063981841314,0.0775763120550151
1318118400,2011-10-09T00:00:00,0.023395076399314284,0.0004762114390285715,0.007605602351600001,0.205081239716389,0.004174469474524457,0.0666707102141256
1318204800,2011-10-10T00:00:00,0.018507266952685713,0.00046474902117142863,0.006092028857828571,0.16223470210724297,0.004073989919588744,0.05340272496772526
1318291200,2011-10-11T00:00:00,0.014729689174628571,0.0004548497110571429,0.0049213614692,0.12912045530479405,0.003987212567126914,0.043140654639007195
1318377600,2011-10-12T00:00:00,0.009838641013714285,0.0004418244336285714,0.003405452502571429,0.08624552712621944,0.003873032985188057,0.029852196637541146
1318464000,2011-10-13T00:00:00,0.005511377395542856,0.00042567275458571427,0.0020603151807333337,0.04831273424932869,0.0037314473666983715,0.018060722874308405
1318550400,2011-10-14T00:00:00,0.0008638376142857143,0.00041684963987142864,0.000622922901857143,0.007572400526828572,0.0036541039431129433,0.005460542157679715
1318636800,2011-10-15T00:00:00,0.0008610941571428572,0.0004155257693857143,0.0006209445644285715,0.007548351381514286,0.003642498894435172,0.005443200051780858
1318723200,2011-10-16T00:00:00,0.0008356375285714285,0.00040324153184285717,0.0006025875067142858,0.0073251985754571435,0.0035348152681344857,0.005282282083857429
1318809600,2011-10-17T00:00:00,0.0008135612999999999,0.0003925885251,0.0005866680930000001,0.0071316783558,0.0034414310110265993,0.005142732503238001
1318896000,2011-10-18T00:00:00,0.0008257529571428571,0.00039847167698571425,0.0005954596324285715,0.007238550422314286,0.0034930027204567713,0.005219799137868858
1318982400,2011-10-19T00:00:00,0.0008209909285714285,0.0003961737336428572,0.0005920256807142858,0.0071968064798571445,0.003472858949113286,0.0051896971171414286
1319068800,2011-10-20T00:00:00,0.0008241719142857141,0.0003977087359714286,0.000594319524857143,0.007224691000628572,0.003486314779525543,0.005209804954897715
1319155200,2011-10-21T00:00:00,0.000806998757142857,0.0003894217335857143,0.0005819357704285715,0.007074151105114286,0.0034136709166123712,0.005101248963576858
1319241600,2011-10-22T00:00:00,0.0007732173857142857,0.0003731203451285714,0.0005575756481428572,0.006778023603171428,0.003270772945397057,0.004887708131620287
1319328000,2011-10-23T00:00:00,0.0007628952857142858,0.00036813935842857146,0.0005501322671428573,0.0066875400745714285,0.003227109615984857,0.004822459453774286
1319414400,2011-10-24T00:00:00,0.0007713406285714287,0.0003722147055428572,0.0005562222977142858,0.006761571950057143,0.003262834108788686,0.004875844661763429
1319500800,2011-10-25T00:00:00,0.0007797859714285713,0.0003762900526571429,0.0005623123282857143,0.006835603825542857,0.003298558601592515,0.004929229869752573
1319587200,2011-10-26T00:00:00,0.0007647720428571429,0.0003690449980142857,0.0005514856175714287,0.006703991727685715,0.0032350484525932284,0.004834322923631144
1319673600,2011-10-27T00:00:00,0.0007506965571428572,0.0003622527941857143,0.0005413356284285715,0.006580606019914286,0.0031755079938319717,0.004745348118804858
1319760000,2011-10-28T00:00:00,0.0007356826285714286,0.00035500773954285714,0.0005305089177142857,0.006448993922057142,0.0031119978448326856,0.004650441172683429
1319846400,2011-10-29T00:00:00,0.0007497582428571428,0.0003618000054142857,0.0005406589995714286,0.006572380756885715,0.003171538847461629,0.004739416790243143
1319932800,2011-10-30T00:00:00,0.0007525734428571428,0.00036315849581428566,0.0005426890715714286,0.006597058800085714,0.003183447374308029,0.004757212401395143
1320019200,2011-10-31T00:00:00,0.0007360229571428572,0.0003551719669857143,0.0005307543324285715,0.006451977242314285,0.0031134374625967714,0.004652592478068858
1320105600,2011-11-01T00:00:00,0.0007303487142857144,0.00035243382957142856,0.0005266625728571429,0.006402236829428572,0.003089434950023143,0.004616724113665714
1320192000,2011-11-02T00:00:00,0.0007390117285714286,0.00035661421524285717,0.0005329095687142858,0.006478176812657143,0.003126080210818886,0.004671485279349429
1320278400,2011-11-03T00:00:00,0.000741321,0.00035772856700000004,0.00053457481,0.006498419886000001,0.003135848618322,0.00468608278446
1320364800,2011-11-04T00:00:00,0.0007558602428571428,0.00036474455941428574,0.0005450592195714286,0.006625870888885715,0.0031973508078256287,0.004777989118763143
1320451200,2011-11-05T00:00:00,0.0007621232142857144,0.0003677667910714286,0.000549575517857143,0.006680772096428572,0.003223843690532143,0.004817578989535714
1320537600,2011-11-06T00:00:00,0.0007687247142857143,0.0003709523815714286,0.000554335932857143,0.0067386408454285715,0.0032517685768551426,0.004859308787425715
1320624000,2011-11-07T00:00:00,0.0007676326285714285,0.0003704253895428572,0.0005535484177142857,0.006729067622057143,0.0032471489647326857,0.004852405429683429
1320710400,2011-11-08T00:00:00,0.0007668635142857143,0.0003700542491714286,0.000552993800857143,0.006722325566228571,0.003243895548236742,0.0048475436583137145
1320796800,2011-11-09T00:00:00,0.0007722477,0.0003726524179,0.000556876397,0.0067695233382,0.0032666710953114,0.004881578496102
1320883200,2011-11-10T00:00:00,0.0007845544285714285,0.00037859109814285713,0.0005657509157142858,0.006877404120857143,0.0033187295663202857,0.004959372527151429
1320969600,2011-11-11T00:00:00,0.0007630176857142858,0.0003681984232285714,0.0005502205311428572,0.006688613032971428,0.003227627378021657,0.004823233175998287
1321056000,2011-11-12T00:00:00,0.0007607102142857142,0.0003670849400714286,0.0005485565878571429,0.0066683857384285715,0.0032178665846661425,0.004808647049155714
1321142400,2011-11-13T00:00:00,0.0007607102142857143,0.0003670849400714285,0.0005485565878571429,0.0066683857384285715,0.003217866584666143,0.004808647049155714
1321228800,2011-11-14T00:00:00,0.0007684563857142856,0.0003708228981285714,0.0005541424381428573,0.006736288677171429,0.0032506335249950576,0.004857612612760286
