DATE,COUNT
6/26/2017,311.0614176
6/27/2017,311.0614176
6/28/2017,287.1336163
6/29/2017,287.1336163
6/30/2017,239.2780136
7/1/2017,215.3502122
7/2/2017,239.2780136
7/3/2017,263.2058149
7/4/2017,263.2058149
7/5/2017,239.2780136
7/6/2017,239.2780136
7/7/2017,287.1336163
7/8/2017,215.3502122
7/9/2017,191.4224108
7/10/2017,263.2058149
7/11/2017,287.1336163
7/12/2017,263.2058149
7/13/2017,263.2058149
7/14/2017,215.3502122
7/15/2017,215.3502122
7/16/2017,239.2780136
7/17/2017,239.2780136
7/18/2017,263.2058149
7/19/2017,263.2058149
7/20/2017,239.2780136
7/21/2017,239.2780136
7/22/2017,167.4946095
7/23/2017,239.2780136
7/24/2017,239.2780136
7/25/2017,239.2780136
7/26/2017,239.2780136
7/27/2017,239.2780136
7/28/2017,191.4224108
7/29/2017,215.3502122
7/30/2017,191.4224108
7/31/2017,239.2780136
8/1/2017,263.2058149
8/2/2017,287.1336163
8/3/2017,239.2780136
8/4/2017,239.2780136
8/5/2017,215.3502122
8/6/2017,287.1336163
8/7/2017,287.1336163
8/8/2017,311.0614176
8/9/2017,334.989219
8/10/2017,358.9170203
8/11/2017,358.9170203
8/12/2017,334.989219
8/13/2017,358.9170203
8/14/2017,382.8448217
8/15/2017,382.8448217
8/16/2017,382.8448217
8/17/2017,406.772623
8/18/2017,358.9170203
8/19/2017,311.0614176
8/20/2017,334.989219
8/21/2017,334.989219
8/22/2017,334.989219
8/23/2017,406.772623
8/24/2017,382.8448217
8/25/2017,382.8448217
8/26/2017,382.8448217
8/27/2017,358.9170203
8/28/2017,406.772623
8/29/2017,430.7004244
8/30/2017,430.7004244
8/31/2017,454.6282258
9/1/2017,454.6282258
9/2/2017,430.7004244
9/3/2017,406.772623
9/4/2017,502.4838285
9/5/2017,454.6282258
9/6/2017,454.6282258
9/7/2017,454.6282258
9/8/2017,454.6282258
9/9/2017,382.8448217
9/10/2017,382.8448217
9/11/2017,382.8448217
9/12/2017,430.7004244
9/13/2017,430.7004244
9/14/2017,478.5560271
9/15/2017,478.5560271
9/16/2017,358.9170203
9/17/2017,311.0614176
9/18/2017,382.8448217
9/19/2017,382.8448217
9/20/2017,311.0614176
9/21/2017,311.0614176
9/22/2017,311.0614176
9/23/2017,239.2780136
9/24/2017,239.2780136
9/25/2017,334.989219
9/26/2017,334.989219
9/27/2017,358.9170203
9/28/2017,358.9170203
9/29/2017,382.8448217
9/30/2017,334.989219
10/1/2017,358.9170203
10/2/2017,358.9170203
10/3/2017,358.9170203
10/4/2017,311.0614176
10/5/2017,334.989219
10/6/2017,334.989219
10/7/2017,311.0614176
10/8/2017,334.989219
10/9/2017,358.9170203
10/10/2017,334.989219
10/11/2017,358.9170203
10/12/2017,382.8448217
10/13/2017,406.772623
10/14/2017,358.9170203
10/15/2017,358.9170203
10/16/2017,406.772623
10/17/2017,406.772623
10/18/2017,382.8448217
10/19/2017,358.9170203
10/20/2017,382.8448217
10/21/2017,358.9170203
10/22/2017,311.0614176
10/23/2017,358.9170203
10/24/2017,406.772623
10/25/2017,358.9170203
10/26/2017,406.772623
10/27/2017,358.9170203
10/28/2017,287.1336163
